date,symbol,side,entry,exit,quantity,setup,confidence,mistake,notes
2025-09-28,EURAUD,BUY,1.78704,1.7874,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 1.78704. Trade exited at configured 1.78740000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0330%. No major emotional behavior simulated.
2025-09-29,EURAUD,SELL,1.78343,1.78309,10000,Streak Pullback Confirmation,4,weak confirmation,"SIMULATED DATA - not real trading history. bearish 7-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 1.78343. Trade exited at configured 1.78309000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0463%. weak confirmation behavior simulated based on setup quality, volatility, and confidence context."
2025-09-30,EURAUD,SELL,1.77835,1.77843,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.77835. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0265%. No major emotional behavior simulated.
2025-10-01,EURAUD,BUY,1.77586,1.7756,10000,Streak Pullback Confirmation,3,revenge trade,"SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 1.77586. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0495%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-10-03,EURAUD,SELL,1.7763,1.77532,10000,Streak Pullback Confirmation,5,none,SIMULATED DATA - not real trading history. bearish 9-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.7763. Trade exited at configured 1.77532000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0322%. No major emotional behavior simulated.
2025-10-06,EURAUD,BUY,1.76872,1.76854,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 1.76872. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0313%. No major emotional behavior simulated.
2025-10-07,EURAUD,BUY,1.76836,1.76814,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 1.76836. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0213%. No major emotional behavior simulated.
2025-10-07,EURAUD,SELL,1.77008,1.77085,10000,Streak Pullback Confirmation,4,overconfidence,"SIMULATED DATA - not real trading history. bearish 6-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.77008. Trade hit stop loss first for -1.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0307%. overconfidence behavior simulated based on setup quality, volatility, and confidence context."
2025-10-08,EURAUD,SELL,1.77065,1.77075,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.77065. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0298%. No major emotional behavior simulated.
2025-10-10,EURAUD,SELL,1.76606,1.7652,10000,Streak Pullback Confirmation,5,FOMO entry,"SIMULATED DATA - not real trading history. bearish 6-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.76606. Trade exited at configured 1.76520000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0225%. FOMO entry behavior simulated based on setup quality, volatility, and confidence context."
2025-10-16,EURAUD,SELL,1.79287,1.79107,10000,Streak Pullback Confirmation,5,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.79287. Trade exited at configured 1.79107000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0422%. No major emotional behavior simulated.
2025-10-22,EURAUD,SELL,1.78674,1.78688,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.78674. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0423%. No major emotional behavior simulated.
2025-10-30,EURAUD,SELL,1.76371,1.76287,10000,Streak Pullback Confirmation,5,none,SIMULATED DATA - not real trading history. bearish 7-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 1.76371. Trade exited at configured 1.76287000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0374%. No major emotional behavior simulated.
2025-10-30,EURAUD,BUY,1.76525,1.76497,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 1.76525. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0286%. No major emotional behavior simulated.
2025-11-05,EURAUD,BUY,1.7701,1.76999,10000,Streak Pullback Confirmation,2,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 1.7701. Trade hit stop loss first for -1.00R. Setup quality: weak. Confidence=2/5. Volatility=0.0418%. No major emotional behavior simulated.
2025-11-06,EURAUD,BUY,1.76652,1.76618,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 1.76652. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0197%. No major emotional behavior simulated.
2025-11-09,EURAUD,SELL,1.77806,1.77448,10000,Streak Pullback Confirmation,4,revenge trade,"SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 2-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.77806. Trade exited at configured 1.77448000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0466%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-11-10,EURAUD,SELL,1.7697,1.76928,10000,Streak Pullback Confirmation,4,FOMO entry,"SIMULATED DATA - not real trading history. bearish 6-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 1.7697. Trade exited at configured 1.76928000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0387%. FOMO entry behavior simulated based on setup quality, volatility, and confidence context."
2025-11-11,EURAUD,BUY,1.77437,1.77425,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 1.77437. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0125%. No major emotional behavior simulated.
2025-11-12,EURAUD,SELL,1.76986,1.77072,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.76986. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0423%. No major emotional behavior simulated.
2025-11-14,EURAUD,SELL,1.77838,1.77975,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.77838. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0443%. No major emotional behavior simulated.
2025-11-17,EURAUD,BUY,1.77999,1.7799,10000,Streak Pullback Confirmation,3,weak confirmation,"SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 1.77999. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0361%. weak confirmation behavior simulated based on setup quality, volatility, and confidence context."
2025-11-17,EURAUD,SELL,1.78507,1.78542,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 1.78507. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0348%. No major emotional behavior simulated.
2025-11-19,EURAUD,SELL,1.78225,1.78245,10000,Streak Pullback Confirmation,2,no patience,"SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 1.78225. Trade hit stop loss first for -1.00R. Setup quality: weak. Confidence=2/5. Volatility=0.0351%. no patience behavior simulated based on setup quality, volatility, and confidence context."
2025-11-27,EURAUD,SELL,1.77446,1.77481,10000,Streak Pullback Confirmation,4,chasing momentum,"SIMULATED DATA - not real trading history. bearish 9-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.77446. Trade hit stop loss first for -1.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0319%. chasing momentum behavior simulated based on setup quality, volatility, and confidence context."
2025-11-27,EURAUD,SELL,1.77522,1.77544,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.77522. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0093%. No major emotional behavior simulated.
2025-12-01,EURAUD,BUY,1.77381,1.77312,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 1.77381. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0459%. No major emotional behavior simulated.
2025-12-04,EURAUD,SELL,1.76256,1.76297,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.76256. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0236%. No major emotional behavior simulated.
2025-12-04,EURAUD,BUY,1.76571,1.76527,10000,Streak Pullback Confirmation,3,revenge trade,"SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 1.76571. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0384%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-12-04,EURAUD,BUY,1.76132,1.76272,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 1.76132. Trade exited at configured 1.76272000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0318%. No major emotional behavior simulated.
2025-12-12,EURAUD,SELL,1.7658,1.76623,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.7658. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0650%. No major emotional behavior simulated.
2025-12-15,EURAUD,SELL,1.76981,1.76989,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.76981. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0136%. No major emotional behavior simulated.
2025-12-16,EURAUD,SELL,1.77041,1.77117,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 8-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 1.77041. Trade hit stop loss first for -1.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0233%. No major emotional behavior simulated.
2025-12-29,EURAUD,BUY,1.75895,1.76093,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 1.75895. Trade exited at configured 1.76093000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0392%. No major emotional behavior simulated.
2025-12-29,EURAUD,BUY,1.76167,1.7613,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 1.76167. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0557%. No major emotional behavior simulated.
2025-12-30,EURAUD,SELL,1.7553,1.75633,10000,Streak Pullback Confirmation,3,revenge trade,"SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.7553. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0439%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2026-01-02,EURAUD,SELL,1.75063,1.75025,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 1.75063. Trade exited at configured 1.75025000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0296%. No major emotional behavior simulated.
2026-01-06,EURAUD,SELL,1.74404,1.74288,10000,Streak Pullback Confirmation,5,FOMO entry,"SIMULATED DATA - not real trading history. bearish 6-candle streak followed by clean 2-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.74404. Trade exited at configured 1.74288000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0283%. FOMO entry behavior simulated based on setup quality, volatility, and confidence context."
2026-01-07,EURAUD,SELL,1.7345,1.7344,10000,Streak Pullback Confirmation,4,FOMO entry,"SIMULATED DATA - not real trading history. bearish 7-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 1.7345. Trade exited at configured 1.73440000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0228%. FOMO entry behavior simulated based on setup quality, volatility, and confidence context."
2026-01-08,EURAUD,SELL,1.74258,1.74294,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 1.74258. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0369%. No major emotional behavior simulated.
2026-01-13,EURAUD,SELL,1.73944,1.73858,10000,Streak Pullback Confirmation,5,revenge trade,"SIMULATED DATA - not real trading history. bearish 7-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.73944. Trade exited at configured 1.73858000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0280%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2026-01-14,EURAUD,SELL,1.73873,1.7393,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.73873. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0314%. No major emotional behavior simulated.
2026-01-16,EURAUD,SELL,1.73316,1.73348,10000,Streak Pullback Confirmation,3,weak confirmation,"SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.73316. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0257%. weak confirmation behavior simulated based on setup quality, volatility, and confidence context."
2026-01-16,EURAUD,BUY,1.73517,1.73539,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 1.73517. Trade exited at configured 1.73539000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0169%. No major emotional behavior simulated.
2026-01-19,EURAUD,SELL,1.73434,1.73493,10000,Streak Pullback Confirmation,4,chasing momentum,"SIMULATED DATA - not real trading history. bearish 8-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.73434. Trade hit stop loss first for -1.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0299%. chasing momentum behavior simulated based on setup quality, volatility, and confidence context."
2026-01-20,EURAUD,BUY,1.74237,1.74119,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 13-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 1.74237. Trade hit stop loss first for -1.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0692%. No major emotional behavior simulated.
2026-01-20,EURAUD,BUY,1.74226,1.74204,10000,Streak Pullback Confirmation,3,revenge trade,"SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 1.74226. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0293%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2026-01-28,EURAUD,SELL,1.71198,1.71256,10000,Streak Pullback Confirmation,3,revenge trade,"SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 1.71198. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0494%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2026-01-29,EURAUD,SELL,1.70094,1.70052,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.70094. Trade exited at configured 1.70052000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0409%. No major emotional behavior simulated.
2026-02-03,EURAUD,BUY,1.68499,1.68461,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 1.68499. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0682%. No major emotional behavior simulated.
2026-02-05,EURAUD,BUY,1.69184,1.69128,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 1.69184. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0421%. No major emotional behavior simulated.
2026-02-10,EURAUD,BUY,1.68475,1.68449,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 7-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 1.68475. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0354%. No major emotional behavior simulated.
2026-02-12,EURAUD,SELL,1.66742,1.66748,10000,Streak Pullback Confirmation,2,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 1.66742. Trade hit stop loss first for -1.00R. Setup quality: weak. Confidence=2/5. Volatility=0.0313%. No major emotional behavior simulated.
2026-02-13,EURAUD,BUY,1.67993,1.68149,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 2-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 1.67993. Trade exited at configured 1.68149000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0662%. No major emotional behavior simulated.
2026-02-16,EURAUD,SELL,1.67248,1.67279,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 6-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.67248. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0359%. No major emotional behavior simulated.
2026-02-19,EURAUD,BUY,1.66741,1.66883,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 1.66741. Trade exited at configured 1.66883000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0251%. No major emotional behavior simulated.
2026-02-19,EURAUD,SELL,1.66761,1.66731,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 2-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.66761. Trade exited at configured 1.66731000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0190%. No major emotional behavior simulated.
2026-02-24,EURAUD,BUY,1.66815,1.66812,10000,Streak Pullback Confirmation,4,FOMO entry,"SIMULATED DATA - not real trading history. bullish 13-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 1.66815. Trade hit stop loss first for -1.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0382%. FOMO entry behavior simulated based on setup quality, volatility, and confidence context."
2025-06-27,EURCAD,BUY,1.59825,1.59787,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 1.59825. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0257%. No major emotional behavior simulated.
2025-07-03,EURCAD,SELL,1.59423,1.59446,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 1.59423. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0220%. No major emotional behavior simulated.
2025-07-09,EURCAD,SELL,1.60183,1.6022,10000,Streak Pullback Confirmation,4,FOMO entry,"SIMULATED DATA - not real trading history. bearish 11-candle streak followed by clean 2-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.60183. Trade hit stop loss first for -1.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0196%. FOMO entry behavior simulated based on setup quality, volatility, and confidence context."
2025-07-09,EURCAD,BUY,1.60299,1.60246,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 1.60299. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0268%. No major emotional behavior simulated.
2025-07-11,EURCAD,SELL,1.60099,1.60009,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 1.60099. Trade exited at configured 1.60009000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0305%. No major emotional behavior simulated.
2025-07-18,EURCAD,SELL,1.59677,1.59631,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 1.59677. Trade exited at configured 1.59631000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0358%. No major emotional behavior simulated.
2025-07-21,EURCAD,BUY,1.59774,1.59732,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 1.59774. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0291%. No major emotional behavior simulated.
2025-07-22,EURCAD,BUY,1.59969,1.59945,10000,Streak Pullback Confirmation,3,revenge trade,"SIMULATED DATA - not real trading history. bullish 6-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 1.59969. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0213%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-07-22,EURCAD,BUY,1.60097,1.60056,10000,Streak Pullback Confirmation,3,revenge trade,"SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 1.60097. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0267%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
