date,symbol,side,entry,exit,quantity,setup,confidence,mistake,notes
2025-12-22,CADJPY,BUY,114.252,114.239,10000,Streak Pullback Confirmation,4,revenge trade,"SIMULATED DATA - not real trading history. bullish 7-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 114.252. Trade hit stop loss first for -1.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0196%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-12-29,CADJPY,SELL,114.388,114.328,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 114.388. Trade exited at configured 114.32800000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0290%. No major emotional behavior simulated.
2025-06-23,AUDJPY,BUY,94.246,94.205,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 94.246. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0695%. No major emotional behavior simulated.
2025-06-24,AUDJPY,SELL,94.115,94.079,10000,Streak Pullback Confirmation,4,revenge trade,"SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 94.115. Trade exited at configured 94.07900000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0279%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-06-25,AUDJPY,BUY,94.534,94.513,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 94.534. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0352%. No major emotional behavior simulated.
2025-07-02,AUDJPY,SELL,94.587,94.594,10000,Streak Pullback Confirmation,3,weak confirmation,"SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 94.587. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0270%. weak confirmation behavior simulated based on setup quality, volatility, and confidence context."
2025-07-03,AUDJPY,BUY,95.342,95.299,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 95.342. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0409%. No major emotional behavior simulated.
2025-07-07,AUDJPY,BUY,94.927,95.021,10000,Streak Pullback Confirmation,5,overconfidence,"SIMULATED DATA - not real trading history. bullish 8-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 94.927. Trade exited at configured 95.02100000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0532%. overconfidence behavior simulated based on setup quality, volatility, and confidence context."
2025-07-07,AUDJPY,SELL,94.785,94.809,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 6-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 94.785. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0383%. No major emotional behavior simulated.
2025-07-11,AUDJPY,BUY,96.654,96.651,10000,Streak Pullback Confirmation,2,weak confirmation,"SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 2-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 96.654. Trade hit stop loss first for -1.00R. Setup quality: weak. Confidence=2/5. Volatility=0.0542%. weak confirmation behavior simulated based on setup quality, volatility, and confidence context."
2025-07-15,AUDJPY,BUY,96.756,96.739,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 96.756. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0788%. No major emotional behavior simulated.
2025-07-17,AUDJPY,BUY,96.55,96.598,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 96.55. Trade exited at configured 96.59800000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0451%. No major emotional behavior simulated.
2025-07-17,AUDJPY,BUY,96.719,96.7,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 96.719. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0631%. No major emotional behavior simulated.
2025-07-17,AUDJPY,SELL,96.183,96.191,10000,Streak Pullback Confirmation,2,weak confirmation,"SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 96.183. Trade hit stop loss first for -1.00R. Setup quality: weak. Confidence=2/5. Volatility=0.0403%. weak confirmation behavior simulated based on setup quality, volatility, and confidence context."
2025-07-18,AUDJPY,BUY,96.466,96.622,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 96.466. Trade exited at configured 96.62200000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0398%. No major emotional behavior simulated.
2025-07-23,AUDJPY,BUY,96.612,96.626,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 6-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 96.612. Trade exited at configured 96.62600000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0495%. No major emotional behavior simulated.
2025-08-07,AUDJPY,BUY,96.084,96.145,10000,Streak Pullback Confirmation,4,early exit,"SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 96.084. Trade did not hit target or stop within max hold and exited at 0.73R. Setup quality: strong. Confidence=4/5. Volatility=0.0843%. early exit behavior simulated based on setup quality, volatility, and confidence context."
2025-08-08,AUDJPY,BUY,96.411,96.39,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 9-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 96.411. Trade hit stop loss first for -1.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0336%. No major emotional behavior simulated.
2025-08-11,AUDJPY,SELL,96.076,96.107,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 6-candle streak followed by clean 2-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 96.076. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0553%. No major emotional behavior simulated.
2025-08-11,AUDJPY,SELL,96.185,96.216,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 96.185. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0392%. No major emotional behavior simulated.
2025-08-17,AUDJPY,SELL,95.754,95.755,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 95.754. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0341%. No major emotional behavior simulated.
2025-08-20,AUDJPY,BUY,95.043,95.039,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 95.043. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0434%. No major emotional behavior simulated.
2025-08-22,AUDJPY,BUY,95.293,95.373,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 95.293. Trade exited at configured 95.37300000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0652%. No major emotional behavior simulated.
2025-08-25,AUDJPY,SELL,95.778,95.787,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 95.778. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0480%. No major emotional behavior simulated.
2025-08-29,AUDJPY,BUY,96.096,96.058,10000,Streak Pullback Confirmation,4,revenge trade,"SIMULATED DATA - not real trading history. bullish 6-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 96.096. Trade hit stop loss first for -1.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0309%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-08-29,AUDJPY,BUY,96.133,96.109,10000,Streak Pullback Confirmation,2,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 96.133. Trade hit stop loss first for -1.00R. Setup quality: weak. Confidence=2/5. Volatility=0.0346%. No major emotional behavior simulated.
2025-09-02,AUDJPY,BUY,96.732,96.717,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 6-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 96.732. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0291%. No major emotional behavior simulated.
2025-09-10,AUDJPY,BUY,97.66,97.64,10000,Streak Pullback Confirmation,4,revenge trade,"SIMULATED DATA - not real trading history. bullish 6-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 97.66. Trade hit stop loss first for -1.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0599%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-09-15,AUDJPY,SELL,98.239,98.249,10000,Streak Pullback Confirmation,3,weak confirmation,"SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 98.239. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0470%. weak confirmation behavior simulated based on setup quality, volatility, and confidence context."
2025-09-17,AUDJPY,SELL,97.836,97.873,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 97.836. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0438%. No major emotional behavior simulated.
2025-09-17,AUDJPY,BUY,97.63,97.686,10000,Streak Pullback Confirmation,4,revenge trade,"SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 97.63. Trade exited at configured 97.68600000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0312%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-09-22,AUDJPY,SELL,97.571,97.437,10000,Streak Pullback Confirmation,5,FOMO entry,"SIMULATED DATA - not real trading history. bearish 11-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 97.571. Trade exited at configured 97.43700000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0396%. FOMO entry behavior simulated based on setup quality, volatility, and confidence context."
2025-09-26,AUDJPY,BUY,97.931,97.914,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 97.931. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0241%. No major emotional behavior simulated.
2025-09-30,AUDJPY,BUY,97.963,97.949,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 2-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 97.963. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0350%. No major emotional behavior simulated.
2025-09-30,AUDJPY,SELL,97.708,97.736,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 97.708. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0487%. No major emotional behavior simulated.
2025-10-01,AUDJPY,SELL,97.307,97.322,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 97.307. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0214%. No major emotional behavior simulated.
2025-10-07,AUDJPY,BUY,99.608,99.591,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 99.608. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0346%. No major emotional behavior simulated.
2025-10-07,AUDJPY,BUY,99.659,99.715,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 2-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 99.659. Trade exited at configured 99.71500000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0547%. No major emotional behavior simulated.
2025-10-07,AUDJPY,SELL,99.918,99.943,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 99.918. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0330%. No major emotional behavior simulated.
2025-10-08,AUDJPY,BUY,100.456,100.386,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 100.456. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0562%. No major emotional behavior simulated.
2025-10-13,AUDJPY,BUY,99.083,99.005,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 99.083. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0648%. No major emotional behavior simulated.
2025-10-14,AUDJPY,SELL,98.138,98.223,10000,Streak Pullback Confirmation,3,revenge trade,"SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 2-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 98.138. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1035%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-10-14,AUDJPY,SELL,98.348,98.378,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 98.348. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0793%. No major emotional behavior simulated.
2025-10-15,AUDJPY,BUY,98.746,98.72,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 98.746. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0532%. No major emotional behavior simulated.
2025-10-15,AUDJPY,SELL,98.598,98.617,10000,Streak Pullback Confirmation,2,weak confirmation,"SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 98.598. Trade hit stop loss first for -1.00R. Setup quality: weak. Confidence=2/5. Volatility=0.0577%. weak confirmation behavior simulated based on setup quality, volatility, and confidence context."
2025-10-17,AUDJPY,SELL,97.245,97.489,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 97.245. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1070%. No major emotional behavior simulated.
2025-10-21,AUDJPY,SELL,98.225,98.267,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 98.225. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0379%. No major emotional behavior simulated.
2025-10-21,AUDJPY,SELL,98.673,98.683,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 98.673. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0317%. No major emotional behavior simulated.
2025-10-23,AUDJPY,BUY,99.385,99.367,10000,Streak Pullback Confirmation,3,revenge trade,"SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 99.385. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0631%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-10-27,AUDJPY,SELL,100.201,100.177,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 100.201. Trade exited at configured 100.17700000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0358%. No major emotional behavior simulated.
2025-10-28,AUDJPY,BUY,99.568,99.67,10000,Streak Pullback Confirmation,5,FOMO entry,"SIMULATED DATA - not real trading history. bullish 9-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 99.568. Trade exited at configured 99.67000000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0468%. FOMO entry behavior simulated based on setup quality, volatility, and confidence context."
2025-10-29,AUDJPY,BUY,100.298,100.328,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 2-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 100.298. Trade exited at configured 100.32800000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0370%. No major emotional behavior simulated.
2025-10-30,AUDJPY,SELL,100.947,100.925,10000,Streak Pullback Confirmation,4,weak confirmation,"SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 100.947. Trade exited at configured 100.92500000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0357%. weak confirmation behavior simulated based on setup quality, volatility, and confidence context."
2025-10-31,AUDJPY,SELL,100.74,100.764,10000,Streak Pullback Confirmation,3,no patience,"SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 100.74. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0713%. no patience behavior simulated based on setup quality, volatility, and confidence context."
2025-11-03,AUDJPY,SELL,100.806,100.828,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 100.806. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0200%. No major emotional behavior simulated.
2025-11-05,AUDJPY,SELL,99.214,98.918,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 99.214. Trade exited at configured 98.91800000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0991%. No major emotional behavior simulated.
2025-11-06,AUDJPY,SELL,98.899,98.985,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 98.899. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0923%. No major emotional behavior simulated.
2025-11-06,AUDJPY,SELL,99.121,99.105,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 99.121. Trade exited at configured 99.10500000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0313%. No major emotional behavior simulated.
2025-11-07,AUDJPY,SELL,99.103,99.166,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 6-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 99.103. Trade hit stop loss first for -1.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0575%. No major emotional behavior simulated.
2025-11-07,AUDJPY,SELL,99.075,99.039,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 99.075. Trade exited at configured 99.03900000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0528%. No major emotional behavior simulated.
2025-11-09,AUDJPY,SELL,99.786,99.81,10000,Streak Pullback Confirmation,4,chasing momentum,"SIMULATED DATA - not real trading history. bearish 7-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 99.786. Trade hit stop loss first for -1.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0400%. chasing momentum behavior simulated based on setup quality, volatility, and confidence context."
2025-11-10,AUDJPY,BUY,100.664,100.638,10000,Streak Pullback Confirmation,4,chasing momentum,"SIMULATED DATA - not real trading history. bullish 8-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 100.664. Trade hit stop loss first for -1.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0436%. chasing momentum behavior simulated based on setup quality, volatility, and confidence context."
2025-11-11,AUDJPY,BUY,100.798,100.769,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 100.798. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0384%. No major emotional behavior simulated.
2025-11-12,AUDJPY,BUY,101.146,101.126,10000,Streak Pullback Confirmation,3,revenge trade,"SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 101.146. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0418%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-11-13,AUDJPY,BUY,100.933,100.953,10000,Streak Pullback Confirmation,4,overconfidence,"SIMULATED DATA - not real trading history. bullish 7-candle streak followed by clean 2-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 100.933. Trade exited at configured 100.95300000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0341%. overconfidence behavior simulated based on setup quality, volatility, and confidence context."
2025-11-14,AUDJPY,BUY,101.213,101.158,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 101.213. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0717%. No major emotional behavior simulated.
2025-11-14,AUDJPY,SELL,101.076,101.048,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 101.076. Trade did not hit target or stop within max hold and exited at 0.43R. Setup quality: strong. Confidence=4/5. Volatility=0.0820%. No major emotional behavior simulated.
2025-11-17,AUDJPY,BUY,100.773,100.75,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 100.773. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0418%. No major emotional behavior simulated.
